step,epoch,batch_idx,loss,lr,wall_time
16150,5,1877,0.108240,2.209742e-04,10268.99
16200,5,1927,0.109930,2.200827e-04,10298.45
16250,5,1977,0.111581,2.191913e-04,10328.16
16300,5,2027,0.101048,2.182998e-04,10357.77
16350,5,2077,0.109497,2.174084e-04,10387.47
16400,5,2127,0.111448,2.165169e-04,10416.95
16450,5,2177,0.113251,2.156254e-04,10446.75
16500,5,2227,0.104622,2.147340e-04,10476.46
16550,5,2277,0.109187,2.138425e-04,10506.25
16600,5,2327,0.107792,2.129511e-04,10536.13
16650,5,2377,0.115897,2.120596e-04,10565.72
16700,5,2427,0.117020,2.111682e-04,10595.28
16750,5,2477,0.113539,2.102767e-04,10624.86
16800,5,2527,0.110661,2.093853e-04,10654.43
16850,5,2577,0.115393,2.084938e-04,10684.07
16900,5,2627,0.111867,2.076023e-04,10713.73
16950,5,2677,0.116638,2.067109e-04,10743.67
17000,5,2727,0.116792,2.058194e-04,10773.35
17050,5,2777,0.116951,2.049280e-04,10802.99
17100,5,2827,0.109083,2.040365e-04,10832.58
17150,5,2877,0.111910,2.031451e-04,10862.02
17200,5,2927,0.109918,2.022536e-04,10891.43
17250,5,2977,0.112529,2.013621e-04,10920.99
17300,5,3027,0.116333,2.004707e-04,10950.60
17350,5,3077,0.105721,1.995792e-04,10980.23
17400,5,3127,0.107447,1.986878e-04,11009.87
17450,5,3177,0.113547,1.977963e-04,11039.87
17500,5,3227,0.110053,1.969049e-04,11069.46
17550,5,3277,0.121229,1.960134e-04,11099.17
17600,5,3327,0.110441,1.951220e-04,11128.96
17650,5,3377,0.110121,1.942305e-04,11158.76
17700,5,3427,0.109771,1.933390e-04,11188.12
17750,5,3477,0.116381,1.924476e-04,11217.77
17800,5,3527,0.109276,1.915561e-04,11247.34
17840,5,3567,0.109087,1.908430e-04,11271.00
17850,6,9,0.090073,1.906647e-04,11447.50
17900,6,59,0.095491,1.897732e-04,11476.93
17950,6,109,0.095402,1.888818e-04,11506.65
18000,6,159,0.090689,1.879903e-04,11536.42
18050,6,209,0.091301,1.870988e-04,11566.07
18100,6,259,0.092040,1.862074e-04,11595.63
18150,6,309,0.091845,1.853159e-04,11625.22
18200,6,359,0.087184,1.844245e-04,11654.96
18250,6,409,0.095059,1.835330e-04,11684.55
18300,6,459,0.098267,1.826416e-04,11714.10
18350,6,509,0.092114,1.817501e-04,11743.98
18400,6,559,0.099574,1.808587e-04,11773.89
18450,6,609,0.101125,1.799672e-04,11803.39
18500,6,659,0.089788,1.790757e-04,11832.92
18550,6,709,0.086639,1.781843e-04,11862.55
18600,6,759,0.088451,1.772928e-04,11891.92
18650,6,809,0.094758,1.764014e-04,11921.59
18700,6,859,0.089515,1.755099e-04,11951.23
18750,6,909,0.103246,1.746185e-04,11981.06
18800,6,959,0.091683,1.737270e-04,12010.65
18850,6,1009,0.097474,1.728355e-04,12040.25
18900,6,1059,0.091659,1.719441e-04,12069.60
18950,6,1109,0.091312,1.710526e-04,12099.56
19000,6,1159,0.098581,1.701612e-04,12128.78
19050,6,1209,0.095183,1.692697e-04,12158.66
19100,6,1259,0.096677,1.683783e-04,12188.41
19150,6,1309,0.091947,1.674868e-04,12218.15
19200,6,1359,0.091339,1.665954e-04,12248.03
19250,6,1409,0.090438,1.657039e-04,12277.46
19300,6,1459,0.091367,1.648124e-04,12306.67
