step,epoch,batch_idx,loss,lr,wall_time
20550,7,209,0.050464,1.998503e-04,12841.06
20600,7,259,0.050814,1.991018e-04,12869.37
20650,7,309,0.049606,1.983533e-04,12897.85
20700,7,359,0.045201,1.976048e-04,12926.35
20750,7,409,0.042981,1.968563e-04,12955.02
20800,7,459,0.048948,1.961078e-04,12983.47
20850,7,509,0.053814,1.953593e-04,13011.83
20900,7,559,0.048414,1.946108e-04,13040.39
20950,7,609,0.043673,1.938623e-04,13069.02
21000,7,659,0.051214,1.931138e-04,13097.62
21050,7,709,0.051783,1.923653e-04,13126.12
21100,7,759,0.047037,1.916168e-04,13154.55
21150,7,809,0.048903,1.908683e-04,13183.03
21200,7,859,0.051205,1.901198e-04,13211.51
21250,7,909,0.052284,1.893713e-04,13239.96
21300,7,959,0.046314,1.886228e-04,13268.34
21350,7,1009,0.055604,1.878743e-04,13296.61
21400,7,1059,0.047222,1.871257e-04,13325.09
21450,7,1109,0.044540,1.863772e-04,13353.65
21500,7,1159,0.055802,1.856287e-04,13382.21
21550,7,1209,0.056684,1.848802e-04,13410.77
21600,7,1259,0.046988,1.841317e-04,13439.39
21650,7,1309,0.042168,1.833832e-04,13467.73
21700,7,1359,0.049594,1.826347e-04,13496.34
21750,7,1409,0.049488,1.818862e-04,13524.73
21800,7,1459,0.052470,1.811377e-04,13553.36
21850,7,1509,0.044159,1.803892e-04,13582.06
21900,7,1559,0.041803,1.796407e-04,13610.58
21950,7,1609,0.048390,1.788922e-04,13639.14
22000,7,1659,0.048362,1.781437e-04,13667.70
22050,7,1709,0.042756,1.773952e-04,13696.02
22100,7,1759,0.049052,1.766467e-04,13724.77
22150,7,1809,0.051733,1.758982e-04,13753.12
22200,7,1859,0.045239,1.751497e-04,13781.63
22250,7,1909,0.048702,1.744012e-04,13810.15
22300,7,1959,0.050857,1.736527e-04,13838.64
22350,7,2009,0.043360,1.729042e-04,13867.22
22400,7,2059,0.045240,1.721557e-04,13895.72
22450,7,2109,0.049932,1.714072e-04,13924.35
22500,7,2159,0.043230,1.706587e-04,13952.78
22550,7,2209,0.051530,1.699102e-04,13981.25
22600,7,2259,0.041847,1.691617e-04,14009.65
22650,7,2309,0.044924,1.684132e-04,14038.04
22700,7,2359,0.040509,1.676647e-04,14066.26
22750,7,2409,0.041341,1.669162e-04,14094.69
22800,7,2459,0.046432,1.661677e-04,14123.08
22850,7,2509,0.041505,1.654192e-04,14151.54
22900,7,2559,0.049226,1.646707e-04,14180.15
22950,7,2609,0.044628,1.639222e-04,14208.80
23000,7,2659,0.044654,1.631737e-04,14237.40
23050,7,2709,0.044951,1.624251e-04,14265.85
23100,7,2759,0.039868,1.616766e-04,14294.55
23150,7,2809,0.039184,1.609281e-04,14323.23
23200,7,2859,0.045187,1.601796e-04,14351.76
23250,7,2909,0.043266,1.594311e-04,14380.22
23300,7,2959,0.047684,1.586826e-04,14408.79
23350,7,3009,0.046029,1.579341e-04,14437.28
23400,7,3059,0.039615,1.571856e-04,14465.72
23450,7,3109,0.040073,1.564371e-04,14494.25
23500,7,3159,0.051479,1.556886e-04,14522.96
23550,7,3209,0.046074,1.549401e-04,14551.41
23600,7,3259,0.049904,1.541916e-04,14580.02
23650,7,3309,0.049031,1.534431e-04,14608.45
23700,7,3359,0.047872,1.526946e-04,14637.28
23730,7,3389,0.050080,1.522455e-04,14653.94
23750,8,19,0.051398,1.519461e-04,14751.97
23800,8,69,0.044977,1.511976e-04,14780.46
23850,8,119,0.046217,1.504491e-04,14808.91
23900,8,169,0.047909,1.497006e-04,14837.28
23950,8,219,0.041992,1.489521e-04,14865.98
24000,8,269,0.042230,1.482036e-04,14894.59
24050,8,319,0.041876,1.474551e-04,14923.03
24100,8,369,0.038100,1.467066e-04,14951.57
24150,8,419,0.044034,1.459581e-04,14980.14
24200,8,469,0.044890,1.452096e-04,15008.56
24250,8,519,0.048487,1.444611e-04,15037.12
24300,8,569,0.043965,1.437126e-04,15065.66
24350,8,619,0.041914,1.429641e-04,15094.17
24400,8,669,0.041073,1.422156e-04,15122.73
24450,8,719,0.044435,1.414671e-04,15151.25
24500,8,769,0.047593,1.407186e-04,15179.88
24550,8,819,0.040342,1.399701e-04,15208.53
24600,8,869,0.040644,1.392216e-04,15236.98
24650,8,919,0.042854,1.384731e-04,15265.70
24700,8,969,0.044649,1.377246e-04,15294.17
24750,8,1019,0.044092,1.369760e-04,15322.58
24800,8,1069,0.044953,1.362275e-04,15351.18
24850,8,1119,0.041069,1.354790e-04,15379.52
24900,8,1169,0.040165,1.347305e-04,15408.22
24950,8,1219,0.046876,1.339820e-04,15436.62
25000,8,1269,0.040360,1.332335e-04,15465.07
25050,8,1319,0.041302,1.324850e-04,15493.45
25100,8,1369,0.040040,1.317365e-04,15522.26
25150,8,1419,0.043712,1.309880e-04,15550.98
25200,8,1469,0.038387,1.302395e-04,15579.61
25250,8,1519,0.039009,1.294910e-04,15607.94
25300,8,1569,0.041336,1.287425e-04,15636.23
25350,8,1619,0.039827,1.279940e-04,15664.69
25400,8,1669,0.040368,1.272455e-04,15693.07
25450,8,1719,0.040194,1.264970e-04,15721.40
25500,8,1769,0.038593,1.257485e-04,15749.86
25550,8,1819,0.041269,1.250000e-04,15778.45
25600,8,1869,0.048619,1.242515e-04,15807.07
25650,8,1919,0.040431,1.235030e-04,15835.55
25700,8,1969,0.039783,1.227545e-04,15863.97
25750,8,2019,0.041790,1.220060e-04,15892.49
25800,8,2069,0.037897,1.212575e-04,15921.02
25850,8,2119,0.040340,1.205090e-04,15949.47
25900,8,2169,0.036578,1.197605e-04,15978.16
25950,8,2219,0.042465,1.190120e-04,16006.84
26000,8,2269,0.043625,1.182635e-04,16035.56
26050,8,2319,0.041545,1.175150e-04,16064.15
26100,8,2369,0.047394,1.167665e-04,16092.70
26150,8,2419,0.037835,1.160180e-04,16121.14
26200,8,2469,0.039065,1.152695e-04,16149.77
26250,8,2519,0.041145,1.145210e-04,16178.33
26300,8,2569,0.041792,1.137725e-04,16207.03
26350,8,2619,0.042197,1.130240e-04,16235.38
26400,8,2669,0.039149,1.122754e-04,16263.75
26450,8,2719,0.041555,1.115269e-04,16292.37
26500,8,2769,0.043105,1.107784e-04,16320.80
26550,8,2819,0.043104,1.100299e-04,16349.44
26600,8,2869,0.046733,1.092814e-04,16377.84
26650,8,2919,0.048133,1.085329e-04,16406.35
26700,8,2969,0.046018,1.077844e-04,16434.71
